Bloco;Parcela;Faixa;Arvore;Fuste;Código;;X;Y;Familia;Nome_Cientifico;Nome_comum;CAP_2002;CAP_2005;CAP_2008;CAP_2011;CAP_2014;CAP_2017;CAP_2020;CAP_2026;HC;anoHC;HT;anoHT;Fuste;Estrato;Fitossanidade;Pos;Forma;Ano_Ingresso;info_Morta;Ano_Morta;Observacoes
7;3;2;686;1;0;FALSO;620;17.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;;;;;34.3;36;37.7;;;;;;;;;;;2014;0;;
7;3;2;687;1;0;FALSO;610;13.5;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;;;;;32.9;33;33.8;;;;;;;;;;;2014;0;;
7;3;2;719;1;0;FALSO;610.5;1;Sapindaceae;Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.;Vacum-de-folha-graúda;;;;;;33;34.2;;;;;;;;;;;2017;0;;
7;3;2;720;1;0;FALSO;610.2;21.5;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;;;;;;40.3;41;;;;;;;;;;;2017;0;;
7;3;2;748;1;0;FALSO;615.5;22.6;N.I.;N.I.;cinzeiro preto;;;;;;;34.1;;;;;;;;;;;2020;0;;
7;3;2;100133;1;0;FALSO;639;89.2;Theaceae;Laplacea fruticosa (Schrad.) Kobuski;Santa-Rita;80;;;;;;;;;;;;;;;;;2002;1;2005;
7;3;2;100134;1;0;FALSO;642.6;15.4;Salicaceae;Casearia decandra Jacq.;Guaçatunga-branca;66;;;;;;;;;;;;;;;;;2002;1;2005;
7;3;3;287;1;0;FALSO;622.4;50;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;59.5;61;62;63;64.6;65.3;66.7;;;;;;;;;;;2002;0;;
7;3;3;288;1;0;FALSO;621.2;48.9;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;95;97;98;98;99.6;100;101;;;;;;;;;;;2002;0;;
7;3;3;289;1;0;FALSO;621.2;46.7;Salicaceae;Casearia sylvestris Sw.;Guaçatunga-preta;35.5;39;39.5;43;44.6;47;49;;;;;;;;;;;2002;0;;
7;3;3;290;1;0;FALSO;625;49.3;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;41.5;45.7;53;57.2;65.5;74;83.6;;;;;;;;;;;2002;0;;
7;3;3;291;1;0;FALSO;627.5;49.2;Primulaceae;Myrsine umbellata Mart.;Capororocão;52.5;58;59;61;63;64.8;66.5;;;;;;;;;;;2002;0;;
7;3;3;292;1;0;FALSO;629.5;48.2;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;170;171.2;173;173;173.1;;;;;;;;;;;;;2002;1;2017;
7;3;3;293;1;0;FALSO;628.5;46.2;Primulaceae;Myrsine umbellata Mart.;Capororocão;51.5;54.5;54.5;54.8;59.8;55.5;;;;;;;;;;;;2002;1;2020;
7;3;3;294;1;0;FALSO;629;45.6;Salicaceae;Casearia sylvestris Sw.;Guaçatunga-preta;40;46;50;52.5;56.1;59.5;61.5;;;;;;;;;;;2002;0;;
7;3;3;295;1;0;FALSO;626;43.7;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;33;38;38.5;40;41.3;43.9;45;;;;;;;;;;;2002;0;;
7;3;3;296;1;0;FALSO;622.2;43.7;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;35.5;37.5;37.5;;;;;;;;;;;;;;;2002;1;2011;
7;3;3;297;1;1;VERDADEIRO;620.4;39.1;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;69.5;74.2;74.5;75;78;79.4;83.5;;;;;;;;;;;2002;0;;
7;3;3;297;2;2;FALSO;620.4;39.1;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;70;75.5;75.5;75.5;79.7;77.8;78.9;;;;;;;;;;;2002;0;;
7;3;3;298;1;0;FALSO;624.5;37.9;Primulaceae;Myrsine umbellata Mart.;Capororocão;39;40.2;40.5;41;43.3;47;47.2;;;;;;;;;;;2002;0;;
7;3;3;299;1;0;FALSO;620.4;34.1;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;105;107;108;109;109.5;110.7;110.7;;;;;;;;;;;2002;0;;
7;3;3;300;1;0;FALSO;625;31.8;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;61;63;64.2;65;67.3;68.1;71.2;;;;;;;;;;;2002;0;;
7;3;3;301;1;0;FALSO;629;31.4;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;63.5;65;66;67;67.2;67.9;68.8;;;;;;;;;;;2002;0;;
7;3;3;302;1;0;FALSO;628.5;30.9;Arecaceae;Syagrus romanzoffiana (Cham.) Glassman;Palmeira;86;87;87.5;88.9;88.9;87.3;88.5;;;;;;;;;;;2002;0;;
7;3;3;303;1;0;FALSO;624;27.9;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;270;270;270;275;274.5;275;277;;;;;;;;;;;2002;0;;
7;3;3;304;1;0;FALSO;622.8;29.8;Primulaceae;Myrsine umbellata Mart.;Capororocão;64.5;66.6;66;;;;;;;;;;;;;;;2002;1;2011;
7;3;3;305;1;0;FALSO;621;30.5;Primulaceae;Myrsine umbellata Mart.;Capororocão;47.5;48;49;49.5;49.7;48.7;;;;;;;;;;;;2002;1;2020;
7;3;3;307;1;0;FALSO;620.5;22.6;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;41;43.4;45.5;46;48.8;51.5;51.9;;;;;;;;;;;2002;0;;
7;3;3;308;1;0;FALSO;624.5;23.7;Elaeocarpaceae;Sloanea hirsuta (Schott) Planch. ex Benth.;Sapopema;47.5;48;48.5;49;49;48.9;50;;;;;;;;;;;2002;0;;
7;3;3;309;1;0;FALSO;625;22.5;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;53;55;55;55.5;55.5;55.5;56.5;;;;;;;;;;;2002;0;;
7;3;3;310;1;0;FALSO;626;22.5;Theaceae;Laplacea fruticosa (Schrad.) Kobuski;Santa-Rita;64;65.6;;;;;;;;;;;;;;;;2002;1;2008;
7;3;3;311;1;0;FALSO;628;16;Bignoniaceae;Jacaranda micrantha Cham.;Caroba;57;60.5;61.4;65;69.9;72.2;76.1;;;;;;;;;;;2002;0;;
7;3;3;312;1;0;FALSO;628.6;13.2;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;157;162.5;163;166;168;169.8;175.5;;;;;;;;;;;2002;0;;
7;3;3;314;1;0;FALSO;622.5;13.7;Primulaceae;Myrsine umbellata Mart.;Capororocão;50;52.5;52.5;51;;;;;;;;;;;;;;2002;1;2014;
7;3;3;315;1;0;FALSO;622.5;10.4;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;89.5;92.4;92.5;88;88;85.4;;;;;;;;;;;;2002;1;2020;
7;3;3;316;1;0;FALSO;624;8.3;Rutaceae;Zanthoxylum kleinii (R.S.Cowan) P.G.Waterman;Juvevê;70;73;73;73.3;74.3;76.3;77.5;;;;;;;;;;;2002;0;;
7;3;3;317;1;0;FALSO;622.2;6;Sapindaceae;Matayba elaeagnoides Radlk.;Miguel-pintado;90;93;94.5;94.5;95.3;96.6;97;;;;;;;;;;;2002;0;;
7;3;3;318;1;0;FALSO;624;6.7;Salicaceae;Casearia decandra Jacq.;Guaçatunga-branca;49;54;54.5;55;56.3;59.9;59.7;;;;;;;;;;;2002;0;;
7;3;3;319;1;0;FALSO;627.5;8;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;40;41.7;;;;;;;;;;;;;;;;2002;1;2008;
7;3;3;320;1;0;FALSO;628;4.5;Canellaceae;Cinnamodendron dinisii Schwacke;Pimenteira;90;90.5;90.5;91;91.3;;;;;;;;;;;;;2002;1;2017;
7;3;3;660;1;0;FALSO;629.3;3.4;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;;;;32;32.9;33.6;33.6;;;;;;;;;;;2011;0;;
7;3;3;688;1;0;FALSO;629.5;47;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;;;;;33.1;36.6;41.1;;;;;;;;;;;2014;0;;
7;3;3;721;1;0;FALSO;622;45.5;Myrtaceae;Myrciaria delicatula (DC.) O.Berg;Araçá-do-mato;;;;;;32;33.9;;;;;;;;;;;2017;0;;
7;3;3;722;1;0;FALSO;627;30.5;Salicaceae;Casearia decandra Jacq.;Guaçatunga-branca;;;;;;31.9;33.5;;;;;;;;;;;2017;0;;
7;3;3;723;1;0;FALSO;628.5;9.6;Primulaceae;Myrsine umbellata Mart.;Capororocão;;;;;;32;33.3;;;;;;;;;;;2017;0;;
7;3;3;100135;1;0;FALSO;649.7;43.8;Lauraceae;Persea major (Meisn.) L.E.Kopp;Pau-de-andrade;119;;;;;;;;;;;;;;;;;2002;1;2005;
7;3;3;100136;1;0;FALSO;650.3;87.2;Meliaceae;Cedrela fissilis Vell.;Cedro;56.5;;;;;;;;;;;;;;;;;2002;1;2005;
7;3;4;321;1;0;FALSO;632.4;0.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;45.5;48.7;49;50;51.2;54.3;56.5;;;;;;;;;;;2002;0;;
7;3;4;322;1;0;FALSO;637;1;Sapotaceae;Chloroluma gonocarpa (Mart. & Eichler ex Miq.) Baill. ex Aubrév.;Guatambu;76;82;83.9;87.2;89.9;92;95.5;;;;;;;;;;;2002;0;;
7;3;4;323;1;0;FALSO;639.4;3.4;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;33;35.7;36;36.2;37.9;39.1;40.5;;;;;;;;;;;2002;0;;
7;3;4;324;1;0;FALSO;636.5;3.2;Myrtaceae;Plinia peruviana (Poir.) Govaerts;Jaboticabeira;55;59;60.3;62.5;64.5;65.9;67.2;;;;;;;;;;;2002;0;;
7;3;4;325;1;0;FALSO;633;5.1;Sapotaceae;Chloroluma gonocarpa (Mart. & Eichler ex Miq.) Baill. ex Aubrév.;Guatambu;72;77.5;78;80.2;82.6;86;86.5;;;;;;;;;;;2002;0;;
7;3;4;326;1;0;FALSO;636.4;7.5;Arecaceae;Syagrus romanzoffiana (Cham.) Glassman;Palmeira;71;71.5;72;73;73.7;74;76;;;;;;;;;;;2002;0;;
7;3;4;327;1;0;FALSO;636;8.7;Primulaceae;Myrsine umbellata Mart.;Capororocão;52.5;54.5;;;;;;;;;;;;;;;;2002;1;2008;
7;3;4;328;1;0;FALSO;634;10.3;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;32;35;35.3;35.5;37.8;38.7;39.4;;;;;;;;;;;2002;0;;
7;3;4;329;1;0;FALSO;638.4;12.4;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;62;65;65;65;64.9;67.8;67.8;;;;;;;;;;;2002;0;;
7;3;4;330;1;0;FALSO;631.2;15;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;146;153.5;154;157;161;165.2;169;;;;;;;;;;;2002;0;;
7;3;4;331;1;0;FALSO;634.8;17.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;62;66.5;65.4;65.4;68.2;69.9;72.1;;;;;;;;;;;2002;0;;
7;3;4;332;1;0;FALSO;636.5;21.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;60;61.5;61.5;62.2;64.3;62.4;64.6;;;;;;;;;;;2002;0;;
7;3;4;333;1;0;FALSO;633.2;22;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;63;65.3;65.3;66;66;67;69.3;;;;;;;;;;;2002;0;;
7;3;4;334;1;0;FALSO;632.8;23.1;Fabaceae;Machaerium stipitatum Vogel;Sapuva;89.5;91.5;93.5;93.5;92.5;92.7;93.9;;;;;;;;;;;2002;0;;
7;3;4;335;1;0;FALSO;632.7;24.4;Myrtaceae;Campomanesia xanthocarpa (Mart.) O.Berg;Guabiroba;74;81.9;85;87.5;93.3;99;103.5;;;;;;;;;;;2002;0;;
7;3;4;336;1;0;FALSO;636;25.2;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;53;54;54.4;55;54.8;55.5;55.5;;;;;;;;;;;2002;0;;
7;3;4;337;1;0;FALSO;638.5;23.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;57;59;59;59;59;58.7;58.8;;;;;;;;;;;2002;0;;
7;3;4;338;1;0;FALSO;638.4;29.6;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;63;65.5;65.5;65.8;66.4;67;67;;;;;;;;;;;2002;0;;
7;3;4;339;1;0;FALSO;635;28.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;43;46.5;46.7;46.7;46.7;47.5;49;;;;;;;;;;;2002;0;;
7;3;4;340;1;0;FALSO;634.7;28.8;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;85;88.8;88.8;90;92.7;94.7;95.6;;;;;;;;;;;2002;0;;
7;3;4;341;1;0;FALSO;634.2;32;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;31.5;32.4;31.5;31.5;31.5;31.5;;;;;;;;;;;;2002;1;2020;
7;3;4;342;1;0;FALSO;630.7;26.5;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;43.5;46.8;47.6;49;49;51.8;53.4;;;;;;;;;;;2002;0;;
7;3;4;343;1;0;FALSO;630.8;37.5;Arecaceae;Syagrus romanzoffiana (Cham.) Glassman;Palmeira;95;95.8;95;95;95;97.2;97.6;;;;;;;;;;;2002;0;;
7;3;4;344;1;0;FALSO;633;38;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;45.5;49;49.4;51;51.3;53.2;57.7;;;;;;;;;;;2002;0;;
7;3;4;345;1;0;FALSO;637;38.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;69;74;74;74;74.4;74.5;76.7;;;;;;;;;;;2002;0;;
7;3;4;346;1;0;FALSO;636.5;13.8;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;52;54.7;54.9;56;56.2;66.3;66.6;;;;;;;;;;;2002;0;;
7;3;4;347;1;0;FALSO;639.4;44.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;40.5;43;43;43;46.1;49;49.5;;;;;;;;;;;2002;0;;
7;3;4;348;1;0;FALSO;635;45.1;Primulaceae;Myrsine umbellata Mart.;Capororocão;35;37.2;37.2;37;;;;;;;;;;;;;;2002;1;2014;
7;3;4;349;1;0;FALSO;631.6;40.7;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;45;50.2;52.5;52.5;57;59.4;61.5;;;;;;;;;;;2002;0;;
7;3;4;350;1;0;FALSO;633;46.2;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;47;52.7;54;57;60.2;64.8;68.5;;;;;;;;;;;2002;0;;
7;3;4;351;1;0;FALSO;632.3;48;Salicaceae;Casearia decandra Jacq.;Guaçatunga-branca;52;56.5;57.5;59;60.2;61.3;63.3;;;;;;;;;;;2002;0;;
7;3;4;640;1;0;FALSO;632.5;5.1;Myrtaceae;Myrciaria floribunda (H.West ex Willd.) O.Berg;Cambuí;;;33;35.5;36.4;36.4;37;;;;;;;;;;;2008;0;;
7;3;4;641;1;0;FALSO;636;35.5;Myrtaceae;Myrciaria floribunda (H.West ex Willd.) O.Berg;Cambuí;;;32;32;33.8;34.4;34.2;;;;;;;;;;;2008;0;;
7;3;4;642;1;0;FALSO;636.6;42;Lauraceae;Ocotea corymbosa (Meisn.) Mez;Canela-pimenta 2;;;32;33.5;34.2;34.1;34.6;;;;;;;;;;;2008;0;;
7;3;4;661;1;0;FALSO;639.4;31;Myrtaceae;Myrcia hebepetala DC. ;Caingá;;;;32;35.1;39.1;40.7;;;;;;;;;;;2011;0;;
7;3;4;689;1;0;FALSO;633;39;Myrtaceae;Myrciaria floribunda (H.West ex Willd.) O.Berg;Cambuí;;;;;31.7;32.9;33.4;;;;;;;;;;;2014;0;;
7;3;4;690;1;0;FALSO;631.8;48;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;;;;;33.7;34.5;36;;;;;;;;;;;2014;0;;
7;3;4;749;1;0;FALSO;630.5;3.4;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;;;;;;;32.1;;;;;;;;;;;2020;0;;
7;3;5;352;1;0;FALSO;649.8;46.8;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;38.5;42.2;42.5;43;43.3;44;44;;;;;;;;;;;2002;0;;
7;3;5;353;1;0;FALSO;648;46;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;75;79;80.2;81;83.6;82.6;84;;;;;;;;;;;2002;0;;
7;3;5;355;1;0;FALSO;641;43.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;60;64.6;65.2;66;66.2;66.7;68;;;;;;;;;;;2002;0;;
7;3;5;356;1;0;FALSO;644;41.2;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;66;69.7;69.8;69.8;71;72.5;75;;;;;;;;;;;2002;0;;
7;3;5;357;1;0;FALSO;644;39.4;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;36;36.5;36.5;36.5;37.8;36;37;;;;;;;;;;;2002;0;;
7;3;5;358;1;0;FALSO;644.5;40;Myrtaceae;Campomanesia xanthocarpa (Mart.) O.Berg;Guabiroba;97;103;105.2;108;111.6;115.9;118.4;;;;;;;;;;;2002;0;;
7;3;5;359;1;0;FALSO;641;39.9;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;53.5;57;57.4;59;59;60.4;60.4;;;;;;;;;;;2002;0;;
7;3;5;360;2;2;VERDADEIRO;641;38.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;70.5;72;72;72;71.4;;;;;;;;;;;;;2002;1;2017;
7;3;5;360;1;1;FALSO;641;38.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;54;57.2;58;60;61.8;63;;;;;;;;;;;;2002;1;2020;
7;3;5;361;1;0;FALSO;648;38.6;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;35.5;36.2;36.2;;;;;;;;;;;;;;;2002;1;2011;
7;3;5;362;1;1;VERDADEIRO;649;38.3;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;40;42.5;42.7;43.8;43.5;46;54.2;;;;;;;;;;;2002;0;;
7;3;5;362;2;2;FALSO;649;38.3;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;47;47.9;49.5;50.2;51.5;53.9;46;;;;;;;;;;;2002;0;;
7;3;5;363;1;0;FALSO;649.5;37.9;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;123;128;129;133;133.2;136;137;;;;;;;;;;;2002;0;;
7;3;5;364;1;0;FALSO;648;35.3;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;215;220;225.5;230;229.5;233.9;237;;;;;;;;;;;2002;0;;
7;3;5;365;1;0;FALSO;649.8;34;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;81;86.3;89;97;97.7;103.2;105;;;;;;;;;;;2002;0;;
7;3;5;366;1;0;FALSO;642.3;33.4;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;67;68.7;69.5;72;72.2;73.5;73.5;;;;;;;;;;;2002;0;;
7;3;5;367;1;0;FALSO;649.6;26.6;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;52;54.5;56.5;56.8;58.7;60.2;62.4;;;;;;;;;;;2002;0;;
7;3;5;368;1;0;FALSO;647.8;19.8;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;54;55;55.5;55.5;56.1;58;58.4;;;;;;;;;;;2002;0;;
7;3;5;369;1;0;FALSO;646.7;18.8;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;54.5;55.8;56;56;57;58.5;60.4;;;;;;;;;;;2002;0;;
7;3;5;370;1;0;FALSO;646.3;19.8;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;46;48.8;49.4;50.5;50.9;51.5;52;;;;;;;;;;;2002;0;;
7;3;5;371;1;0;FALSO;640.7;23.7;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;45;46.2;47;48.8;49.2;;;;;;;;;;;;;2002;1;2017;
7;3;5;372;1;0;FALSO;640.5;22;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;134;136.5;137.5;138;138.6;139.8;140.4;;;;;;;;;;;2002;0;;
7;3;5;373;1;0;FALSO;643.4;19.8;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;37.5;39.4;41;42;43.7;46.9;47.9;;;;;;;;;;;2002;0;;
7;3;5;374;1;0;FALSO;643.4;19.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;47;50.4;50.5;51;51.3;52.5;54.7;;;;;;;;;;;2002;0;;
7;3;5;375;1;0;FALSO;642.7;18.8;Meliaceae;Cedrela fissilis Vell.;Cedro;125;130.2;132;136;138.7;142.4;146;;;;;;;;;;;2002;0;;
7;3;5;376;1;0;FALSO;641.2;18.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;34.5;35.4;35.4;36.1;36.8;36.4;36.6;;;;;;;;;;;2002;0;;
7;3;5;377;1;0;FALSO;643.5;17;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;50;50.7;50.7;52;52;52.1;52.1;;;;;;;;;;;2002;0;;
7;3;5;379;1;0;FALSO;642.8;13.4;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;45;45.8;;;;;;;;;;;;;;;;2002;1;2008;
7;3;5;380;1;0;FALSO;644.8;13.5;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;39;41;41.5;43;43.5;43.6;44.2;;;;;;;;;;;2002;0;;
7;3;5;381;1;0;FALSO;648.7;18.2;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;33;33.5;34.5;35;;;;;;;;;;;;;;2002;1;2014;
7;3;5;382;1;0;FALSO;646.5;16.4;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;62;63.5;63.5;64;66;;65.5;;;;;;;;;;;2002;0;;
7;3;5;383;1;0;FALSO;649.7;16.3;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;32;34.1;35.5;36;;;;;;;;;;;;;;2002;1;2014;
7;3;5;384;1;0;FALSO;648.8;12.8;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;130;140.7;146;154;160.5;164;170;;;;;;;;;;;2002;0;;
7;3;5;385;1;0;FALSO;648.5;9.7;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;34.5;35;35.4;36;36;36.5;38.2;;;;;;;;;;;2002;0;;
7;3;5;386;1;0;FALSO;648.5;9.4;Primulaceae;Myrsine umbellata Mart.;Capororocão;33;34.5;35;35;35.6;36.7;37.3;;;;;;;;;;;2002;0;;
7;3;5;387;1;0;FALSO;647;8.3;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;86;88.7;90;90;90.5;93.2;94.2;;;;;;;;;;;2002;0;;
7;3;5;388;1;0;FALSO;647.9;6.7;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;126;133.5;137.5;141;;;;;;;;;;;;;;2002;1;2014;
7;3;5;389;1;0;FALSO;649;6.6;Fabaceae;Dalbergia brasiliensis Vogel;Jacarandá;32;32.5;33;33;33.9;33.3;34.5;;;;;;;;;;;2002;0;;
7;3;5;390;1;0;FALSO;644.6;9.2;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;46.5;48;47.5;47.5;49.4;51.6;52.7;;;;;;;;;;;2002;0;;
7;3;5;391;1;0;FALSO;640.3;9.8;Meliaceae;Cedrela fissilis Vell.;Cedro;53.5;57.8;60;62.5;65.5;69.5;72;;;;;;;;;;;2002;0;;
7;3;5;392;1;0;FALSO;640.2;5.3;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;53.5;54.7;55;55.5;56.4;56.2;66.3;;;;;;;;;;;2002;0;;
7;3;5;393;1;0;FALSO;644.3;4.2;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;42.5;43.3;43.5;43.3;44.8;44.5;44.5;;;;;;;;;;;2002;0;;
7;3;5;394;1;0;FALSO;641.5;0.8;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;33.5;36.6;37;37.5;39;40;41.5;;;;;;;;;;;2002;0;;
7;3;5;395;1;0;FALSO;646;1.4;Myrtaceae;Plinia peruviana (Poir.) Govaerts;Jaboticabeira;52;55.4;56.5;56.7;56.9;57;;;;;;;;;;;;2002;1;2020;
7;3;5;396;1;0;FALSO;646.8;0.1;Myrtaceae;Eugenia involucrata DC.;Cerejeira;43.5;46.9;47.5;48;49.7;52.5;56;;;;;;;;;;;2002;0;;
7;3;5;643;1;0;FALSO;641.5;43.3;Myrtaceae;Eugenia involucrata DC.;Cerejeira;;;34.2;37.3;40.4;41.2;41.2;;;;;;;;;;;2008;0;;
7;3;5;662;1;0;FALSO;648;36;Myrtaceae;Myrciaria floribunda (H.West ex Willd.) O.Berg;Cambuí;;;;33;36.5;37.2;37.3;;;;;;;;;;;2011;0;;
7;3;5;691;1;0;FALSO;646;27;Myrtaceae;Myrciaria floribunda (H.West ex Willd.) O.Berg;Cambuí;;;;;31.7;31.9;33.5;;;;;;;;;;;2014;0;;
7;3;5;692;1;0;FALSO;644;8.5;Myrtaceae;Myrciaria floribunda (H.West ex Willd.) O.Berg;Cambuí;;;;;32;33.2;33.2;;;;;;;;;;;2014;0;;
7;3;5;693;1;0;FALSO;640.5;9.9;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;;;;;36;38.1;39.2;;;;;;;;;;;2014;0;;
7;3;5;724;1;0;FALSO;640.5;10;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;;;;;;32.9;34;;;;;;;;;;;2017;0;;
7;3;5;100137;1;0;FALSO;651.2;22.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;35;;;;;;;;;;;;;;;;;2002;1;2005;
7;3;5;100138;1;0;FALSO;663.5;3.4;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;58;;;;;;;;;;;;;;;;;2002;1;2005;
7;4;1;397;1;0;FALSO;651.5;49.5;Salicaceae;Casearia sylvestris Sw.;Guaçatunga-preta;44.5;49.7;52;54;56.7;60.6;63.2;;;;;;;;;;;2002;0;;
7;4;1;398;1;0;FALSO;653.5;48.1;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;133;139;140;142.2;144.5;147.5;148.4;;;;;;;;;;;2002;0;;
7;4;1;399;1;0;FALSO;654;46.9;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;51;51.7;52.5;52.5;52.1;51.8;52.9;;;;;;;;;;;2002;0;;
7;4;1;400;1;0;FALSO;658.9;48.9;Myrtaceae;Myrcia hebepetala DC. ;Caingá;32.5;34;36;36;36.2;36.1;36.8;;;;;;;;;;;2002;0;;
7;4;1;401;1;0;FALSO;658.5;45.8;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;32;36.6;38.2;41;42.4;44.1;51.1;;;;;;;;;;;2002;0;;
